exon_KD	Strand_KD	gene_name_KD	transcript_id_KD	dPSI_KD	exon_CTRL	Strand_CTRL	gene_name_CTRL	transcript_id_CTRL	dPSI_CTRL	RBP
chr3:10385268-10385327	-	ATP2B2	ENST00000360273	0.569	chr9:124313923-124313985	+	NEK6	ENST00000320246	0.0	MATR3
chr10:112964556-112964624	+	TCF7L2	ENST00000355995	0.252	chr3:66451559-66451633	-	LRIG1	ENST00000273261	0.02	MATR3
chr9:128272785-128272865	-	GOLGA2	ENST00000611957	0.305	chr19:39393553-39393637	+	MED29	ENST00000315588	-0.0	MATR3
chr1:207767779-207767823	+	CD46	ENST00000367042	-0.185	chr22:40829626-40829674	-	ST13	ENST00000216218	0.0	MATR3
chr6:142383760-142383843	+	ADGRG6	ENST00000367609	0.333	chr14:30707990-30708065	+	SCFD1	ENST00000458591	0.01	MATR3
chrX:96735758-96735790	+	DIAPH2	ENST00000324765	-0.51	chr10:50466890-50466932	-	SGMS1	ENST00000361781	-0.01	MATR3
chr1:45607321-45608337	+	NASP	ENST00000350030	-0.142	chr6:7579275-7580240	+	DSP	ENST00000710359	-0.0	MATR3
chr11:3361743-3361889	-	ZNF195	ENST00000399602	0.614	chr3:185926601-185926734	-	TRA2B	ENST00000453386	0.01	MATR3
chr14:105449359-105449409	+	MTA1	ENST00000331320	0.223	chr20:62824445-62824501	+	COL9A3	ENST00000649368	-0.01	MATR3
chr10:24542883-24544481	+	KIAA1217	ENST00000376454	-0.282	chr14:21430801-21431643	-	CHD8	ENST00000646340	-0.02	MATR3
chr10:1043999-1044171	-	IDI1	ENST00000381344	0.102	chr12:110396266-110396452	-	ANAPC7	ENST00000455511	-0.01	MATR3
chr2:55578247-55578342	-	PPP4R3B	ENST00000616407	0.26	chr3:108636616-108636708	+	DZIP3	ENST00000361582	-0.01	MATR3
chr20:32806209-32806327	+	DNMT3B	ENST00000328111	0.446	chr5:134782945-134783065	+	DDX46	ENST00000452510	-0.01	MATR3
chr2:8747887-8748000	-	KIDINS220	ENST00000256707	-0.151	chr8:101199990-101200097	-	ZNF706	ENST00000311212	0.0	MATR3
chr10:24542693-24542770	+	KIAA1217	ENST00000376454	0.505	chr9:125220327-125220397	+	RABEPK	ENST00000373544	0.02	MATR3
chr4:109481677-109481781	+	SEC24B	ENST00000265175	0.308	chr20:8010200-8010315	-	TMX4	ENST00000246024	0.01	MATR3
chr18:50274186-50274353	-	MBD1	ENST00000269468	-0.324	chr6:158769784-158769944	-	EZR	ENST00000367075	-0.0	MATR3
chr11:20049836-20049901	+	NAV2	ENST00000349880	0.576	chr2:219174146-219174207	-	CNPPD1	ENST00000360507	-0.01	MATR3
chr1:168015781-168015951	+	DCAF6	ENST00000367840	0.129	chr2:171707233-171707377	+	DYNC1I2	ENST00000410079	0.0	MATR3
chr8:143791666-143791740	-	SCRIB	ENST00000356994	0.316	chr9:137452736-137452819	-	NSMF	ENST00000371475	-0.0	MATR3
chr19:45493160-45493378	-	RTN2	ENST00000245923	-0.517	chr17:7448579-7448788	+	CHRNB1	ENST00000306071	0.01	MATR3
chr11:3360720-3360788	-	ZNF195	ENST00000399602	0.558	chr2:37138509-37138585	-	EIF2AK2	ENST00000233057	-0.0	MATR3
chr4:185351445-185351609	+	SNX25	ENST00000652585	0.236	chr2:127852925-127853105	-	POLR2D	ENST00000272645	0.01	MATR3
chr1:42849565-42849742	+	ZNF691	ENST00000651192	0.539	chr12:56644781-56644955	-	ATP5F1B	ENST00000262030	0.0	MATR3
chr1:155309789-155309965	+	FDPS	ENST00000368356	-0.235	chr11:62606063-62606214	-	EML3	ENST00000394773	-0.02	MATR3
chr11:57789037-57789155	+	CTNND1	ENST00000399050	0.246	chr3:179030880-179030999	-	ZMAT3	ENST00000311417	-0.0	MATR3
chrX:17744071-17744219	+	SCML1	ENST00000380041	0.205	chr2:200926768-200926900	-	ORC2	ENST00000234296	0.0	MATR3
chr7:117134124-117134192	+	ST7	ENST00000323984	0.633	chr14:92837386-92837449	+	GOLGA5	ENST00000163416	-0.01	MATR3
chr11:57791385-57791673	+	CTNND1	ENST00000399050	0.324	chr12:95956685-95956962	+	AMDHD1	ENST00000266736	0.01	MATR3
chr16:2077598-2077726	+	TSC2	ENST00000219476	0.277	chr1:18918362-18918502	-	IFFO2	ENST00000455833	-0.02	MATR3
chr15:65651670-65651759	+	SLC24A1	ENST00000261892	0.504	chr17:75269347-75269448	-	MIF4GD	ENST00000245551	0.01	MATR3
chr11:85990250-85990399	-	PICALM	ENST00000393346	0.332	chr21:15842398-15842540	+	USP25	ENST00000400183	0.01	MATR3
chr17:76091143-76091235	-	EXOC7	ENST00000589210	0.196	chr19:38704934-38705020	+	ACTN4	ENST00000252699	-0.0	MATR3
chr22:17696141-17696210	+	BCL2L13	ENST00000317582	0.204	chrX:7912028-7912093	-	PNPLA4	ENST00000381042	0.01	MATR3
chr9:137752331-137752408	+	EHMT1	ENST00000460843	-0.302	chr17:4780789-4780869	+	TM4SF5	ENST00000270560	0.0	MATR3
chr20:47212642-47212725	-	ZMYND8	ENST00000471951	0.426	chr16:67677766-67677857	-	GFOD2	ENST00000602627	0.02	MATR3
chr17:7015774-7015875	+	C17orf49	ENST00000439424	-0.148	chr12:6969498-6969577	-	PHB2	ENST00000535923	0.0	MATR3
chr19:19034131-19034238	+	ARMC6	ENST00000535612	-0.451	chr12:57490538-57490644	+	MARS1	ENST00000262027	-0.0	MATR3
chr3:12902773-12902822	-	IQSEC1	ENST00000613206	0.262	chr11:3006879-3006959	-	CARS1	ENST00000380525	-0.01	MATR3
chr16:24793473-24793649	+	TNRC6A	ENST00000395799	0.272	chr3:171688676-171688876	-	PLD1	ENST00000351298	-0.02	MATR3
chr7:134935688-134935765	+	CALD1	ENST00000361675	0.128	chr12:71572850-71572921	+	LGR5	ENST00000266674	-0.0	MATR3
chr1:1847878-1848036	-	GNB1	ENST00000703693	0.47	chr2:215326822-215326978	+	ATIC	ENST00000236959	-0.0	MATR3
chr15:41668828-41669958	+	MGA	ENST00000566586	-0.254	chr1:20941491-20942330	-	EIF4G3	ENST00000602326	0.01	MATR3
chr1:228108437-228108474	-	MRPL55	ENST00000391867	-0.47	chrX:131274999-131275037	-	IGSF1	ENST00000650945	0.0	MATR3
chr14:74922341-74922485	-	RPS6KL1	ENST00000555647	-0.297	chr6:36131271-36131400	+	MAPK13	ENST00000211287	-0.01	MATR3
chr17:68514987-68515119	+	PRKAR1A	ENST00000536854	0.425	chr3:101682771-101682907	-	RPL24	ENST00000394077	-0.0	MATR3
chr22:30558260-30558388	-	GAL3ST1	ENST00000401975	-0.349	chr14:92733682-92733810	-	LGMN	ENST00000554080	0.0	MATR3
chr1:74730382-74730420	-	CRYZ	ENST00000417775	0.198	chr1:21687191-21687239	-	USP48	ENST00000308271	-0.02	MATR3
chr14:95134361-95134503	-	DICER1	ENST00000674628	0.519	chr2:182995701-182995838	-	NCKAP1	ENST00000361354	-0.01	MATR3
chr22:31623684-31623849	-	PISD	ENST00000266095	0.187	chr22:41902970-41903155	+	SREBF2	ENST00000361204	-0.0	MATR3
chr22:37023752-37023927	+	MPST	ENST00000341116	-0.686	chr11:486939-487073	+	PTDSS2	ENST00000308020	0.01	MATR3
chr8:100951929-100952125	-	YWHAZ	ENST00000395957	0.232	chr1:19312729-19312889	+	SLC66A1	ENST00000375155	0.02	MATR3
chr17:49668027-49668078	-	SPOP	ENST00000514121	0.562	chr3:47902950-47903000	-	MAP4	ENST00000683076	-0.0	MATR3
chr6:30884538-30884710	+	DDR1	ENST00000324771	0.264	chr19:35041722-35041872	+	HPN	ENST00000392226	-0.01	MATR3
chr5:43479890-43479987	-	TMEM267	ENST00000500337	0.32	chr7:92585298-92585396	-	FAM133B	ENST00000438306	0.01	MATR3
chr19:46748515-46748717	+	FKRP	ENST00000391909	-0.454	chr12:109103433-109103611	+	UNG	ENST00000242576	0.01	MATR3
chr2:71348427-71350271	+	ZNF638	ENST00000409544	0.297	chr12:45974190-45975734	-	SCAF11	ENST00000266589	0.01	MATR3
chr2:75526112-75526199	-	EVA1A	ENST00000410113	0.416	chr12:55760551-55760640	-	SARNP	ENST00000336133	-0.0	MATR3
chr3:50321366-50321773	-	HYAL2	ENST00000442581	0.5	chr8:143808609-143809025	-	SCRIB	ENST00000356994	-0.0	MATR3
chrX:71223220-71223335	+	GJB1	ENST00000646835	0.351	chr11:72098289-72098415	-	LAMTOR1	ENST00000278671	-0.01	MATR3
chr10:96151416-96151566	+	ZNF518A	ENST00000614149	0.39	chr11:102223622-102223752	+	YAP1	ENST00000282441	-0.0	MATR3
chr3:119235145-119235227	-	B4GALT4	ENST00000359213	0.291	chr10:96559659-96559736	-	TM9SF3	ENST00000371142	-0.0	MATR3
chr5:66158809-66158932	+	SREK1	ENST00000380918	0.516	chr12:79810395-79810511	-	PPP1R12A	ENST00000650220	0.01	MATR3
chr7:38179090-38179145	+	STARD3NL	ENST00000396013	0.161	chr2:98520687-98520731	+	INPP4A	ENST00000409851	0.02	MATR3
chr2:95405277-95405402	+	FAHD2A	ENST00000447036	-0.326	chr7:151219064-151219159	-	ABCF2-H2BK1	ENST00000222388	-0.0	MATR3
chr2:241320203-241320287	+	SEPTIN2	ENST00000402092	0.441	chr13:36989484-36989576	-	ALG5	ENST00000239891	0.01	MATR3
chr16:20900298-20900535	+	LYRM1	ENST00000568663	-0.264	chr12:49741957-49742280	+	TMBIM6	ENST00000552699	0.01	MATR3
chrX:71284984-71285097	+	NONO	ENST00000420903	0.158	chr1:212889146-212889257	+	FLVCR1	ENST00000366971	0.01	MATR3
chr17:76090329-76090397	-	EXOC7	ENST00000634349	0.196	chr2:240873978-240874062	+	AGXT	ENST00000307503	-0.02	MATR3
chr7:66768831-66769025	+	RABGEF1	ENST00000450873	0.385	chr6:170388287-170388493	+	FAM120B	ENST00000476287	0.01	MATR3
chr7:100353210-100353270	+	PILRB	ENST00000452089	-0.215	chr14:105450261-105450324	+	MTA1	ENST00000331320	-0.01	MATR3
chr16:491134-491268	+	RAB11FIP3	ENST00000434585	0.406	chr17:6701004-6701126	-	SLC13A5	ENST00000433363	-0.01	MATR3
chr4:75694798-75694929	-	G3BP2	ENST00000677620	0.507	chr20:4970793-4970919	-	SLC23A2	ENST00000338244	0.01	MATR3
chrX:46471142-46471185	+	KRBOX4	ENST00000487081	0.799	chr2:26383299-26383347	+	SELENOI	ENST00000260585	0.01	MATR3
chr4:75724056-75724176	-	G3BP2	ENST00000678100	0.393	chr13:27621337-27621437	+	POLR1D	ENST00000693488	0.02	MATR3
chr4:75694798-75695073	-	G3BP2	ENST00000677606	0.402	chr14:102376650-102376940	+	TECPR2	ENST00000359520	-0.02	MATR3
chr3:51971812-51971892	-	ABHD14B	ENST00000525795	-0.286	chr12:54347767-54347844	+	COPZ1	ENST00000262061	0.0	MATR3
chr2:121409024-121409047	-	CLASP1	ENST00000541377	0.446	chr8:39018853-39018881	+	ADAM9	ENST00000676936	0.01	MATR3
chr17:75973625-75973785	-	ACOX1	ENST00000301608	-0.202	chr6:36871718-36871872	-	PPIL1	ENST00000373699	-0.0	MATR3
chr4:151144220-151144288	-	SH3D19	ENST00000652233	0.166	chr6:154422915-154422983	-	CNKSR3	ENST00000607772	0.01	MATR3
chr16:19525719-19525861	+	CCP110	ENST00000396212	0.507	chr18:54271360-54271485	+	POLI	ENST00000579534	-0.02	MATR3
chr17:82245976-82246039	-	CSNK1D	ENST00000392334	0.144	chr9:130450272-130450333	+	ASS1	ENST00000372393	-0.01	MATR3
chr7:99571688-99571792	+	ZNF655	ENST00000493277	0.635	chr2:109585721-109585838	-	SEPTIN10	ENST00000397712	0.01	MATR3
chr12:114679913-114679972	-	TBX3	ENST00000257566	0.288	chr11:62571838-62571901	-	EEF1G	ENST00000329251	-0.0	MATR3
chr18:49491736-49491833	-	RPL17	ENST00000618613	-0.279	chr18:49491746-49491833	-	RPL17	ENST00000618619	-0.0	MATR3
chr4:1802914-1803064	+	FGFR3	ENST00000340107	0.434	chr21:46154149-46154332	-	FTCD	ENST00000397746	0.0	MATR3
chr1:184072157-184072310	+	TSEN15	ENST00000361641	0.366	chr4:82359471-82359639	-	HNRNPD	ENST00000313899	0.0	MATR3
chr1:23971573-23971623	-	SRSF10	ENST00000343255	-0.319	chr3:69056779-69056815	-	UBA3	ENST00000361055	-0.0	MATR3
chr2:36560785-36560865	-	FEZ2	ENST00000379245	0.156	chr7:141633901-141633980	+	AGK	ENST00000649286	-0.01	MATR3
chr19:7905808-7905855	+	MAP2K7	ENST00000397983	0.326	chr17:79837837-79837902	-	CBX4	ENST00000269397	-0.01	MATR3
chr3:65375745-65375948	-	MAGI1	ENST00000483466	0.328	chr6:43587272-43587489	+	POLH	ENST00000372236	0.02	MATR3
chr3:58141858-58141896	+	FLNB	ENST00000429972	0.195	chr7:74544755-74544802	+	GTF2IRD1	ENST00000424337	0.02	MATR3
chr12:130968977-130969072	+	ADGRD1	ENST00000535015	0.251	chr20:35469890-35469986	+	CEP250	ENST00000397527	0.02	MATR3
chr9:96515649-96515792	-	CDC14B	ENST00000463569	0.501	chr20:5756712-5756848	+	SHLD1	ENST00000442185	0.01	MATR3
chr22:44702492-44702608	+	PRR5	ENST00000006251	0.434	chr9:124301936-124302054	+	NEK6	ENST00000320246	0.02	MATR3
chr22:29683020-29683064	+	NF2	ENST00000672896	0.376	chr7:56031929-56031977	-	PSPH	ENST00000424596	-0.0	MATR3
chr11:96388695-96388829	-	CCDC82	ENST00000645500	0.314	chr5:86619353-86619496	+	COX7C	ENST00000247655	-0.0	MATR3
chr20:18289899-18290074	+	ZNF133	ENST00000622607	0.78	chrX:129841779-129841956	-	ZDHHC9	ENST00000406492	0.02	MATR3
chr17:42003359-42003557	-	DNAJC7	ENST00000674252	0.323	chr3:69101839-69102056	+	ARL6IP5	ENST00000273258	0.0	MATR3
chr9:101407412-101407532	+	ZNF189	ENST00000615466	0.151	chr3:23911329-23911450	-	NKIRAS1	ENST00000425478	-0.01	MATR3
chr8:91076592-91076731	+	OTUD6B	ENST00000615618	0.347	chr18:2608700-2608830	+	NDC80	ENST00000261597	0.01	MATR3
chr17:76683847-76683927	-	MXRA7	ENST00000375036	0.114	chr16:1315654-1315726	+	UBE2I	ENST00000397514	-0.0	MATR3
chr9:130110370-130110426	+	GPR107	ENST00000372406	0.181	chr1:27847028-27847092	+	PPP1R8	ENST00000311772	-0.0	MATR3
chr6:116574058-116574171	+	RWDD1	ENST00000487832	0.261	chr5:32591563-32591685	+	SUB1	ENST00000265073	-0.0	MATR3
chr5:163467704-163467748	+	HMMR	ENST00000358715	0.291	chr6:52797586-52797637	-	GSTA1	ENST00000334575	0.0	MATR3
chr6:24511830-24511868	+	ALDH5A1	ENST00000348925	0.301	chr18:74255741-74255775	-	CYB5A	ENST00000340533	0.0	MATR3
chr17:8463320-8463354	+	NDEL1	ENST00000402554	0.333	chr8:30760888-30760929	+	UBXN8	ENST00000265616	0.01	MATR3
chr5:145825998-145826200	-	PRELID2	ENST00000394450	0.385	chr1:236803428-236803642	+	MTR	ENST00000366577	-0.01	MATR3
chr17:82052375-82052459	+	GPS1	ENST00000320548	0.367	chr1:1374705-1374790	-	AURKAIP1	ENST00000338338	-0.0	MATR3
chr6:167003723-167003811	+	ENSG00000272980	ENST00000705249	0.243	chr1:63454380-63454473	-	ITGB3BP	ENST00000271002	0.01	MATR3
chr5:57237113-57237172	+	GPBP1	ENST00000424459	0.174	chr2:201022059-201022114	-	HYCC2	ENST00000446678	-0.02	MATR3
chr2:164703104-164703220	-	COBLL1	ENST00000342193	0.16	chr4:103085349-103085462	-	BDH2	ENST00000296424	0.01	MATR3
chr8:143590608-143590738	-	EEF1D	ENST00000442189	-0.43	chr9:129022282-129022423	-	SH3GLB2	ENST00000372564	-0.01	MATR3
chr1:41152599-41152741	-	SCMH1	ENST00000326197	0.307	chr1:160313990-160314125	-	COPA	ENST00000241704	0.0	MATR3
chr2:227342745-227342819	+	MFF	ENST00000353339	0.169	chr2:38577461-38577532	-	HNRNPLL	ENST00000449105	-0.0	MATR3
chr20:45053086-45053180	+	STK4	ENST00000372801	0.127	chr6:130926605-130926709	-	EPB41L2	ENST00000337057	-0.01	MATR3
chr20:3974332-3974400	-	RNF24	ENST00000545616	0.436	chr3:4376330-4376389	-	SUMF1	ENST00000272902	-0.01	MATR3
chr20:50941129-50941209	-	DPM1	ENST00000371582	-0.325	chr9:121161533-121161625	+	CNTRL	ENST00000686219	0.01	MATR3
chr22:42601970-42602107	-	POLDIP3	ENST00000451060	0.244	chr10:100526399-100526554	-	NDUFB8	ENST00000299166	-0.0	MATR3
chr7:99562368-99562494	+	ZNF655	ENST00000320583	0.637	chr16:56500854-56500977	-	BBS2	ENST00000683858	-0.01	MATR3
chr1:112686966-112687106	+	MOV10	ENST00000369644	0.173	chr3:12568875-12569003	+	MKRN2	ENST00000170447	-0.01	MATR3
chr3:48715315-48715527	-	IP6K2	ENST00000431721	0.205	chr9:112078538-112078724	-	SUSD1	ENST00000374270	0.01	MATR3
chr8:42049576-42049707	-	KAT6A	ENST00000396930	0.43	chr2:200861702-200861862	-	CLK1	ENST00000321356	-0.01	MATR3
chr2:46588075-46588179	-	PIGF	ENST00000306465	-0.383	chr13:21421061-21421164	-	ZDHHC20	ENST00000400590	0.02	MATR3
chr3:121719646-121719753	-	GOLGB1	ENST00000340645	0.503	chr6:131868018-131868126	+	ENPP1	ENST00000647893	0.0	MATR3
chr11:85990250-85990378	-	PICALM	ENST00000526033	0.239	chr5:119233340-119233467	+	DMXL1	ENST00000539542	-0.01	MATR3
chr11:86270083-86270157	+	EED	ENST00000351625	0.338	chr5:157803650-157803719	-	CLINT1	ENST00000411809	-0.0	MATR3
chr12:108564060-108564155	+	ISCU	ENST00000392807	-0.184	chr2:27436753-27436836	+	NRBP1	ENST00000379852	0.0	MATR3
chr11:57791494-57791673	+	CTNND1	ENST00000532844	0.294	chr3:47590661-47590837	-	SMARCC1	ENST00000254480	-0.0	MATR3
chr11:57791492-57791673	+	CTNND1	ENST00000534579	0.293	chrX:18951104-18951272	-	PHKA2	ENST00000379942	0.0	MATR3
chr11:3362546-3362602	-	ZNF195	ENST00000438262	0.595	chr18:12819214-12819282	-	PTPN2	ENST00000591115	0.0	MATR3
chr16:57788575-57788713	-	KIFC3	ENST00000465878	0.675	chr7:55492282-55492418	-	VOPP1	ENST00000285279	0.02	MATR3
chr12:57305640-57305663	-	R3HDM2	ENST00000634871	0.462	chr20:20022456-20022480	+	NAA20	ENST00000334982	-0.01	MATR3
chr12:124327547-124327633	-	NCOR2	ENST00000404621	-0.265	chr22:21681299-21681390	+	PPIL2	ENST00000398831	-0.02	MATR3
chr10:38015967-38016045	+	ZNF33A	ENST00000307441	0.163	chr2:215388212-215388301	-	FN1	ENST00000354785	-0.0	MATR3
chr19:43827776-43827940	+	ZNF283	ENST00000650832	-0.361	chr11:125626417-125626575	+	CHEK1	ENST00000534685	-0.0	MATR3
chr6:34972581-34972643	+	ANKS1A	ENST00000649117	0.459	chr2:65003953-65004015	+	SLC1A4	ENST00000234256	-0.01	MATR3
chr5:154950803-154950938	+	MRPL22	ENST00000522038	0.228	chr10:86912240-86912384	+	BMPR1A	ENST00000372037	0.01	MATR3
chr8:18064457-18064471	-	ASAH1	ENST00000636577	0.187	chr1:222648829-222648850	+	MIA3	ENST00000344922	-0.02	MATR3
chr8:18064457-18064468	-	ASAH1	ENST00000637528	0.201	chr14:103913961-103913984	-	ATP5MJ	ENST00000286953	-0.0	MATR3
chr17:82052256-82052459	+	GPS1	ENST00000706670	0.367	chr16:1786757-1786955	+	NUBP2	ENST00000262302	-0.01	MATR3
chr16:57785464-57785666	-	KIFC3	ENST00000561524	0.505	chr16:482525-482736	+	RAB11FIP3	ENST00000262305	-0.01	MATR3
chr21:45266022-45266227	-	POFUT2	ENST00000615172	0.16	chr9:133107085-133107300	-	RALGDS	ENST00000372050	-0.02	MATR3
chr14:75737566-75737607	+	TTLL5	ENST00000557636	0.274	chr6:109376074-109376112	-	CD164	ENST00000310786	-0.0	MATR3
chr14:75061684-75061762	-	ACYP1	ENST00000555135	0.222	chr2:121757240-121757333	+	TSN	ENST00000389682	-0.01	MATR3
chr2:272037-272065	+	ACP1	ENST00000405233	-0.165	chr6:33206134-33206176	+	HSD17B8	ENST00000374662	-0.01	MATR3
chr7:7676102-7676208	+	UMAD1	ENST00000463725	0.398	chr12:42329823-42329936	+	PPHLN1	ENST00000256678	-0.0	MATR3
chr7:73596639-73596786	-	MLXIPL	ENST00000434326	-0.214	chr20:62337804-62337938	-	LAMA5	ENST00000252999	-0.01	MATR3
chr12:103953414-103953534	-	UQCC6	ENST00000552940	0.315	chr12:53459272-53459403	+	PCBP2	ENST00000546463	-0.0	MATR3
chrX:30687533-30687616	+	GK	ENST00000692461	0.302	chr3:119513641-119513719	+	TIMMDC1	ENST00000494664	0.0	MATR3
chr2:166304031-166304122	-	SCN9A	ENST00000645907	0.37	chr8:125020784-125020871	+	SQLE	ENST00000265896	-0.0	MATR3
chr2:161161285-161161412	+	TANK	ENST00000402568	0.325	chr12:102061248-102061346	-	WASHC3	ENST00000240079	0.0	MATR3
chr3:9436850-9436888	+	SETD5	ENST00000682536	0.479	chr18:8371760-8371810	+	PTPRM	ENST00000583153	0.01	MATR3
chr1:228108437-228109021	-	MRPL55	ENST00000366731	-0.496	chr10:100986687-100986975	-	MRPL43	ENST00000370236	-0.01	MATR3
chr19:41305832-41305867	+	HNRNPUL1	ENST00000602130	-0.24	chr6:43500744-43500772	+	TJAP1	ENST00000372449	-0.01	MATR3
chr19:41305646-41305867	+	HNRNPUL1	ENST00000378215	-0.183	chr10:70114920-70115120	-	AIFM2	ENST00000307864	-0.0	MATR3
chr1:160261285-160261325	-	DCAF8	ENST00000475733	0.365	chr3:45690348-45690387	+	SACM1L	ENST00000418611	0.0	MATR3
chr1:155680382-155680456	-	YY1AP1	ENST00000311573	-0.371	chr18:21622725-21622801	+	SNRPD1	ENST00000300413	0.0	MATR3
chr17:81682491-81682675	-	ARL16	ENST00000573715	0.338	chr11:61357203-61357371	-	CYB561A3	ENST00000426130	0.0	MATR3
chr16:31093312-31093482	-	VKORC1	ENST00000300851	-0.122	chr15:90090479-90090644	-	IDH2	ENST00000330062	0.0	MATR3
chr16:4343483-4343594	-	PAM16	ENST00000571941	-0.262	chr11:65543427-65543549	-	LTBP3	ENST00000301873	-0.01	MATR3
chr19:18122107-18122127	+	MAST3	ENST00000697700	-0.548	chr19:7630823-7630846	+	PET100	ENST00000594797	0.0	MATR3
chr17:82052259-82052459	+	GPS1	ENST00000583885	0.378	chr21:46151558-46151737	-	FTCD	ENST00000397746	-0.01	MATR3
chr1:20780350-20780540	-	HP1BP3	ENST00000437575	0.344	chr16:11887570-11887750	-	GSPT1	ENST00000434724	-0.0	MATR3
chr5:169587199-169587372	+	SPDL1	ENST00000506574	0.211	chr10:4965914-4966081	+	AKR1C1	ENST00000380872	0.0	MATR3
chr5:169587261-169587372	+	SPDL1	ENST00000515224	0.2	chr3:3175163-3175269	-	CRBN	ENST00000231948	0.0	MATR3
chr5:176359462-176359567	-	KIAA1191	ENST00000503082	-0.178	chr1:151774413-151774504	-	TDRKH	ENST00000368827	0.02	MATR3
chr22:24554949-24555136	-	GUCD1	ENST00000407973	0.353	chr19:47226564-47226754	-	BBC3	ENST00000439096	-0.02	MATR3
chr11:3361976-3362032	-	ZNF195	ENST00000533036	0.513	chr14:90263801-90263847	+	PSMC1	ENST00000553835	0.02	MATR3
chr4:732444-732498	+	PCGF3	ENST00000419774	-0.252	chr16:2082436-2082504	+	TSC2	ENST00000219476	-0.0	MATR3
chr17:8443927-8444176	+	NDEL1	ENST00000582490	0.186	chr18:162983-163174	+	USP14	ENST00000581983	-0.01	MATR3
chr1:37581342-37581545	-	GNL2	ENST00000538069	0.292	chr16:28111817-28112006	-	XPO6	ENST00000304658	-0.0	MATR3
chr8:143590608-143590735	-	EEF1D	ENST00000530306	-0.447	chr22:37565600-37565722	+	CDC42EP1	ENST00000430687	0.01	MATR3
chr20:18508091-18508297	+	SEC23B	ENST00000646240	0.387	chr5:179699575-179699770	+	CANX	ENST00000681072	0.0	MATR3
chr8:143590608-143590729	-	EEF1D	ENST00000532596	-0.211	chr17:21295675-21295769	+	MAP2K3	ENST00000529517	-0.01	MATR3
chr17:49707343-49707444	-	SLC35B1	ENST00000503334	0.336	chr7:25124690-25124815	-	CYCS	ENST00000413447	-0.0	MATR3
chr14:60268293-60268435	+	PPM1A	ENST00000525399	0.54	chr12:100493270-100493402	+	NR1H4	ENST00000392986	0.0	MATR3
chr1:243293399-243293494	+	SDCCAG8	ENST00000476722	0.244	chr10:118335114-118335213	-	FAM204A	ENST00000369183	-0.02	MATR3
chr8:18083981-18084286	-	ASAH1	ENST00000637536	0.206	chr4:82373446-82373777	-	HNRNPD	ENST00000503822	0.0	MATR3
chr5:42810691-42810778	-	SELENOP	ENST00000510965	0.281	chr3:152456267-152456361	+	MBNL1	ENST00000324210	-0.02	MATR3
chr14:54523150-54523245	+	CGRRF1	ENST00000557317	0.14	chr7:103355694-103355793	+	PSMC2	ENST00000292644	0.0	MATR3
chr9:69185087-69185204	+	TJP2	ENST00000647986	-0.324	chr17:4331774-4331888	-	UBE2G1	ENST00000572484	0.02	MATR3
chr20:62127585-62127701	+	LSM14B	ENST00000361670	0.372	chr20:56390556-56390665	-	AURKA	ENST00000395914	0.01	MATR3
chr10:73762098-73762166	+	SEC24C	ENST00000634508	0.162	chr12:54346612-54346674	+	COPZ1	ENST00000552218	-0.0	MATR3
chr19:46748515-46748621	+	FKRP	ENST00000600227	-0.523	chr17:40077508-40077608	+	THRA	ENST00000450525	0.02	MATR3
chr2:219229010-219229174	-	ATG9A	ENST00000436856	0.328	chr17:80220916-80221115	+	SLC26A11	ENST00000361193	-0.02	MATR3
chr19:46748515-46748884	+	FKRP	ENST00000598271	-0.515	chr14:91148574-91148852	+	DGLUCY	ENST00000518868	-0.02	MATR3
chr16:635518-635774	-	METTL26	ENST00000568830	0.59	chr8:144083124-144083303	+	GPAA1	ENST00000355091	-0.01	MATR3
chr16:57178502-57178852	-	PSME3IP1	ENST00000570184	-0.249	chr6:75702645-75703072	+	SENP6	ENST00000447266	-0.01	MATR3
chr16:57175539-57175700	-	PSME3IP1	ENST00000566681	-0.279	chr2:71368382-71368528	+	ZNF638	ENST00000264447	0.01	MATR3
chr3:141396259-141396503	+	ZBTB38	ENST00000509842	0.492	chr9:26935013-26935206	-	PLAA	ENST00000397292	0.02	MATR3
chr16:24927684-24927732	-	ARHGAP17	ENST00000571843	0.269	chr1:53793229-53793279	-	NDC1	ENST00000371429	-0.01	MATR3
chr16:208601-208664	-	LUC7L	ENST00000443357	-0.189	chr4:2894013-2894093	+	ADD1	ENST00000683351	-0.01	MATR3
chr19:58476440-58476504	+	ZNF446	ENST00000600013	-0.485	chr19:4453458-4453522	-	UBXN6	ENST00000301281	0.02	MATR3
chr1:114420380-114420451	-	TRIM33	ENST00000448034	0.139	chr17:31362288-31362364	+	NF1	ENST00000696138	-0.0	MATR3
chr16:71881317-71881434	-	ZNF821	ENST00000568666	0.715	chr10:35011848-35011964	-	CUL2	ENST00000374749	-0.01	MATR3
chr13:75589938-75590129	+	UCHL3	ENST00000419068	0.198	chr2:175947480-175947692	-	LNPK	ENST00000272748	-0.01	MATR3
chr1:155309753-155309965	+	FDPS	ENST00000491013	-0.257	chr6:30896621-30896865	+	DDR1	ENST00000376568	-0.01	MATR3
chr2:135641536-135641604	+	R3HDM1	ENST00000441871	0.603	chr3:140959463-140959540	+	SLC25A36	ENST00000324194	0.0	MATR3
