exon_KD	Strand_KD	gene_name_KD	transcript_id_KD	dPSI_KD	exon_CTRL	Strand_CTRL	gene_name_CTRL	transcript_id_CTRL	dPSI_CTRL	RBP
chr17:4892402-4892512	+	MINK1	ENST00000355280	-0.354	chr17:78126524-78126648	-	TMC6	ENST00000590602	0.02	RAVER1
chr11:76535895-76536059	+	EMSY	ENST00000695367	-0.373	chr9:105356212-105356381	+	SLC44A1	ENST00000374720	0.0	RAVER1
chr5:150391544-150391657	+	TCOF1	ENST00000643257	-0.268	chr19:17517288-17517389	+	PGLS	ENST00000252603	-0.01	RAVER1
chr6:56468982-56468999	-	DST	ENST00000680361	-0.152	chr6:127995249-127995266	-	PTPRK	ENST00000368213	0.0	RAVER1
chr1:39465095-39465112	+	MACF1	ENST00000564288	-0.291	chr5:134376669-134376694	+	UBE2B	ENST00000265339	-0.0	RAVER1
chr1:39378461-39378523	+	MACF1	ENST00000564288	-0.313	chr3:120675792-120675863	-	HGD	ENST00000283871	-0.01	RAVER1
chr3:124679458-124679517	+	KALRN	ENST00000682506	-0.474	chr18:49953260-49953343	-	MYO5B	ENST00000285039	-0.02	RAVER1
chr1:207767779-207767823	+	CD46	ENST00000367042	-0.344	chr22:40829626-40829674	-	ST13	ENST00000216218	0.0	RAVER1
chr6:142383760-142383843	+	ADGRG6	ENST00000367609	0.296	chr7:17873528-17873616	-	SNX13	ENST00000428135	-0.02	RAVER1
chrX:96735758-96735790	+	DIAPH2	ENST00000324765	-0.57	chr1:94458607-94458643	+	ABCD3	ENST00000370214	-0.01	RAVER1
chr1:45607321-45608337	+	NASP	ENST00000350030	-0.228	chr5:132896323-132897240	-	AFF4	ENST00000265343	-0.0	RAVER1
chr6:31639500-31639646	-	BAG6	ENST00000676615	-0.159	chr1:151266004-151266112	+	PSMD4	ENST00000368884	-0.01	RAVER1
chr15:101431320-101431463	-	PCSK6	ENST00000611716	-0.299	chr2:218750009-218750146	+	TTLL4	ENST00000392102	-0.0	RAVER1
chr14:105466707-105466742	+	MTA1	ENST00000331320	-0.275	chr12:6534810-6534861	+	GAPDH	ENST00000229239	-0.0	RAVER1
chr20:32786502-32786627	+	DNMT3B	ENST00000328111	-0.309	chr5:179875920-179876037	-	TBC1D9B	ENST00000355235	0.01	RAVER1
chr10:24494500-24494604	+	KIAA1217	ENST00000376454	-0.291	chr15:50749636-50749746	-	SPPL2A	ENST00000261854	-0.01	RAVER1
chr20:34740363-34743341	-	NCOA6	ENST00000359003	-0.224	chr3:47909038-47912421	-	MAP4	ENST00000683076	0.02	RAVER1
chr16:1819115-1819223	-	HAGH	ENST00000397356	-0.296	chr20:62965610-62965725	+	SLC17A9	ENST00000370351	-0.01	RAVER1
chr11:130123612-130123779	+	APLP2	ENST00000338167	0.27	chr3:52208083-52208247	+	ALAS1	ENST00000484952	0.02	RAVER1
chr1:155212127-155212219	+	MTX1	ENST00000368376	-0.327	chr16:28869006-28869097	+	SH2B1	ENST00000684370	-0.01	RAVER1
chr7:74190247-74190306	+	EIF4H	ENST00000265753	0.241	chr10:72102334-72102412	-	ASCC1	ENST00000342444	0.02	RAVER1
chrX:17744071-17744219	+	SCML1	ENST00000380041	0.326	chr15:38464032-38464177	+	FAM98B	ENST00000397609	-0.01	RAVER1
chr10:26755655-26755741	-	ABI1	ENST00000376140	-0.242	chr1:171571320-171571421	+	PRRC2C	ENST00000647382	0.02	RAVER1
chr1:228148371-228148456	+	GUK1	ENST00000453943	-0.187	chr17:82055740-82055825	+	GPS1	ENST00000578552	-0.01	RAVER1
chr3:180975313-180975404	+	FXR1	ENST00000357559	0.164	chr3:28341512-28341596	-	AZI2	ENST00000414162	0.0	RAVER1
chr11:57791385-57791673	+	CTNND1	ENST00000399050	0.246	chr12:95956685-95956962	+	AMDHD1	ENST00000266736	0.02	RAVER1
chr11:85990250-85990399	-	PICALM	ENST00000393346	0.346	chr15:58633196-58633359	-	ADAM10	ENST00000260408	-0.0	RAVER1
chr11:85974708-85974812	-	PICALM	ENST00000393346	-0.161	chr19:34196634-34196763	+	LSM14A	ENST00000544216	0.01	RAVER1
chr17:7016910-7017014	+	C17orf49	ENST00000439424	-0.369	chr2:27201350-27201453	-	SLC5A6	ENST00000310574	0.01	RAVER1
chr16:24804705-24804851	+	TNRC6A	ENST00000395799	0.159	chr18:49490793-49490927	-	RPL17-C18orf32	ENST00000584895	-0.0	RAVER1
chr16:24793473-24793649	+	TNRC6A	ENST00000395799	0.441	chr5:176498914-176499085	+	FAF2	ENST00000261942	-0.0	RAVER1
chr3:184315489-184315545	+	EIF4G1	ENST00000346169	-0.305	chr13:45340712-45340785	-	TPT1	ENST00000530705	-0.0	RAVER1
chr7:134935688-134935765	+	CALD1	ENST00000361675	0.164	chr12:71572850-71572921	+	LGR5	ENST00000266674	0.0	RAVER1
chr17:76289992-76290077	-	QRICH2	ENST00000680821	0.411	chr7:849520-849603	+	SUN1	ENST00000429178	-0.01	RAVER1
chr20:36236882-36237037	+	AAR2	ENST00000680639	0.461	chr12:53028015-53028188	+	EIF4B	ENST00000262056	-0.0	RAVER1
chr20:35658930-35658982	-	CPNE1	ENST00000352393	0.359	chr12:64445075-64445131	+	XPOT	ENST00000332707	0.0	RAVER1
chr13:36336287-36336358	-	SPART	ENST00000494062	0.389	chr1:27897633-27897707	-	RPA2	ENST00000373912	-0.01	RAVER1
chr20:35655202-35655344	-	CPNE1	ENST00000352393	0.33	chr3:32566613-32566735	-	DYNC1LI1	ENST00000424991	-0.0	RAVER1
chr17:68514987-68515119	+	PRKAR1A	ENST00000536854	0.379	chr11:63752507-63752645	+	RTN3	ENST00000377819	-0.01	RAVER1
chr14:23556743-23557304	+	THTPA	ENST00000404535	0.364	chrX:54809722-54810213	+	MAGED2	ENST00000375068	-0.01	RAVER1
chr8:101202333-101202447	-	ZNF706	ENST00000521272	0.115	chr9:2824717-2824815	-	PUM3	ENST00000397885	-0.01	RAVER1
chr20:5111764-5111808	-	TMEM230	ENST00000379277	0.404	chr11:111986871-111986924	+	DIXDC1	ENST00000440460	0.01	RAVER1
chrX:281482-281684	+	PLCXD1	ENST00000399012	-0.224	chr20:36576215-36576403	+	TGIF2	ENST00000650844	-0.02	RAVER1
chr5:66158809-66158932	+	SREK1	ENST00000380918	0.417	chr1:98691075-98691185	+	SNX7	ENST00000306121	-0.01	RAVER1
chr7:158703650-158703702	-	NCAPG2	ENST00000409423	0.307	chr5:32586429-32586501	+	SUB1	ENST00000502897	0.01	RAVER1
chrX:71284984-71285097	+	NONO	ENST00000420903	-0.268	chr20:58354156-58354265	+	RAB22A	ENST00000244040	-0.0	RAVER1
chr11:93741963-93742094	+	C11orf54	ENST00000528099	0.181	chr16:55810517-55810664	-	CES1	ENST00000360526	-0.0	RAVER1
chr16:47463882-47463993	+	PHKB	ENST00000566044	0.296	chr2:63857829-63857936	+	UGP2	ENST00000337130	0.0	RAVER1
chr7:22946952-22947247	-	HYCC1	ENST00000409923	-0.3	chrX:116451442-116451670	+	SLC6A14	ENST00000598581	-0.01	RAVER1
chr8:73964487-73964625	-	ELOC	ENST00000687224	0.348	chr3:71046942-71047089	-	FOXP1	ENST00000485326	-0.02	RAVER1
chr7:100353210-100353270	+	PILRB	ENST00000452089	-0.439	chr14:105450261-105450324	+	MTA1	ENST00000331320	-0.0	RAVER1
chr9:35685064-35685139	-	TPM2	ENST00000647435	-0.2	chr1:44649883-44649957	+	RNF220	ENST00000361799	-0.02	RAVER1
chr16:30065876-30065927	+	ALDOA	ENST00000569545	0.125	chr20:62832154-62832189	+	COL9A3	ENST00000649368	-0.0	RAVER1
chr19:10796061-10796199	+	DNM2	ENST00000355667	-0.262	chr15:74625802-74625968	+	CLK3	ENST00000395066	-0.0	RAVER1
chr7:112450578-112450782	+	IFRD1	ENST00000675578	-0.508	chr1:70221615-70221839	+	SRSF11	ENST00000370951	-0.02	RAVER1
chr7:112450508-112450782	+	IFRD1	ENST00000005558	-0.243	chr20:46613460-46613725	-	SLC13A3	ENST00000279027	0.01	RAVER1
chr17:82245976-82246039	-	CSNK1D	ENST00000392334	-0.315	chr20:36499242-36499321	+	DLGAP4	ENST00000373913	-0.0	RAVER1
chr4:2926642-2926675	+	ADD1	ENST00000398125	0.148	chr19:6421278-6421317	-	KHSRP	ENST00000600480	-0.0	RAVER1
chr11:11873800-11873859	+	USP47	ENST00000399455	0.4	chr1:51740143-51740211	+	OSBPL9	ENST00000447887	0.01	RAVER1
chr14:24164587-24164955	+	IRF9	ENST00000698995	-0.414	chr6:33304297-33304638	-	TAPBP	ENST00000434618	-0.01	RAVER1
chr14:24164877-24164955	+	IRF9	ENST00000699178	-0.435	chr20:17619633-17619728	-	RRBP1	ENST00000377813	0.0	RAVER1
chr11:88328112-88328196	-	CTSC	ENST00000677106	0.101	chr3:194413759-194413839	-	ATP13A3	ENST00000645319	-0.02	RAVER1
chr10:5712394-5712539	+	TASOR2	ENST00000645567	0.54	chr4:154610067-154610197	-	FGG	ENST00000336098	-0.0	RAVER1
chr9:125335172-125335252	+	GAPVD1	ENST00000394105	0.316	chr3:47103346-47103423	-	SETD2	ENST00000409792	-0.01	RAVER1
chr19:39335435-39335554	-	GMFG	ENST00000253054	-0.333	chr5:179799506-179799636	-	MGAT4B	ENST00000292591	-0.01	RAVER1
chr6:142440908-142440953	+	ADGRG6	ENST00000296932	-0.442	chr2:171058151-171058197	-	TLK1	ENST00000431350	0.01	RAVER1
chr6:116574058-116574171	+	RWDD1	ENST00000487832	-0.168	chr2:26209780-26209889	-	HADHA	ENST00000380649	-0.0	RAVER1
chr19:1036067-1036246	+	CNN2	ENST00000562958	-0.255	chr17:82093598-82093771	-	FASN	ENST00000306749	-0.01	RAVER1
chr2:172562741-172562800	+	PDK1	ENST00000392571	0.221	chr13:36994989-36995035	-	ALG5	ENST00000239891	0.0	RAVER1
chr2:187513616-187513646	-	TFPI	ENST00000409676	-0.334	chr3:65401439-65401470	-	MAGI1	ENST00000402939	0.01	RAVER1
chr1:225504991-225505053	-	ENAH	ENST00000366844	-0.205	chr5:38978583-38978650	-	RICTOR	ENST00000357387	0.0	RAVER1
chr22:42601970-42602107	-	POLDIP3	ENST00000451060	-0.288	chr8:47967365-47967485	+	MCM4	ENST00000649973	-0.01	RAVER1
chr3:8639948-8640069	-	SSUH2	ENST00000317371	0.368	chr20:25323325-25323430	-	ABHD12	ENST00000339157	0.01	RAVER1
chr14:24442098-24442260	-	SDR39U1	ENST00000554698	-0.636	chr1:21611452-21611581	-	RAP1GAP	ENST00000374765	-0.02	RAVER1
chr11:85990250-85990378	-	PICALM	ENST00000526033	0.233	chr18:9577064-9577191	-	PPP4R1	ENST00000400556	-0.01	RAVER1
chr11:57791494-57791673	+	CTNND1	ENST00000532844	0.267	chr3:47590661-47590837	-	SMARCC1	ENST00000254480	0.01	RAVER1
chr11:62634310-62634375	-	GANAB	ENST00000534779	0.188	chr2:241158484-241158549	+	PPP1R7	ENST00000234038	-0.01	RAVER1
chr11:57791492-57791673	+	CTNND1	ENST00000534579	0.269	chr6:158092926-158093104	+	SYNJ2	ENST00000355585	0.01	RAVER1
chr12:56212996-56213138	-	RNF41	ENST00000394013	0.35	chr15:44572683-44572820	-	SPG11	ENST00000261866	0.01	RAVER1
chrX:156022699-156022834	+	WASH6P	ENST00000359512	-0.621	chr1:43620095-43620221	+	PTPRF	ENST00000359947	-0.01	RAVER1
chr14:20693547-20693650	+	ENSG00000259171	ENST00000553909	0.367	chr2:131140170-131140275	+	PLEKHB2	ENST00000234115	-0.01	RAVER1
chr22:30415759-30415865	+	ENSG00000249590	ENST00000439838	-0.225	chr3:123124066-123124157	+	PDIA5	ENST00000316218	-0.01	RAVER1
chrX:48981795-48981860	-	GRIPAP1	ENST00000704046	-0.506	chr14:23562504-23562593	-	AP1G2	ENST00000397120	-0.0	RAVER1
chrX:48981795-48981857	-	GRIPAP1	ENST00000704044	-0.502	chr19:35284789-35284848	+	HAMP	ENST00000222304	0.01	RAVER1
chr5:154950803-154950938	+	MRPL22	ENST00000522038	-0.2	chr4:107687039-107687177	-	PAPSS1	ENST00000265174	0.01	RAVER1
chr6:20535087-20535199	+	CDKAL1	ENST00000613575	0.297	chr17:80136228-80136335	-	EIF4A3	ENST00000649764	-0.0	RAVER1
chr12:56159587-56159622	+	MYL6	ENST00000548400	-0.384	chr17:38778334-38778372	-	PIP4K2B	ENST00000619039	-0.01	RAVER1
chr22:50220192-50221874	-	TUBGCP6	ENST00000439308	-0.503	chr11:72012895-72016260	-	NUMA1	ENST00000393695	0.01	RAVER1
chr16:89908966-89909083	+	TCF25	ENST00000263347	-0.154	chr19:53869690-53869838	+	MYADM	ENST00000391771	-0.0	RAVER1
chr19:53445001-53445219	+	ZNF761	ENST00000651864	0.499	chr17:42131607-42131822	-	RAB5C	ENST00000393860	0.0	RAVER1
chr18:49864204-49864380	-	MYO5B	ENST00000697219	-0.329	chr3:47428513-47428670	-	SCAP	ENST00000265565	0.0	RAVER1
chr14:24164593-24164955	+	IRF9	ENST00000699180	-0.439	chr19:49449340-49449654	-	PIH1D1	ENST00000599366	0.0	RAVER1
chr5:154038293-154038434	-	FAM114A2	ENST00000522634	0.41	chr5:82277693-82277852	-	RPS23	ENST00000296674	-0.0	RAVER1
chr14:24442109-24442260	-	SDR39U1	ENST00000556523	-0.663	chr19:35737086-35737263	+	KMT2B	ENST00000420124	-0.02	RAVER1
chr16:89954289-89954376	+	DEF8	ENST00000566079	-0.395	chr19:4861329-4861411	-	PLIN3	ENST00000221957	-0.01	RAVER1
chr9:135562360-135562433	+	PAEP	ENST00000433563	-0.397	chr6:31883362-31883439	-	EHMT2	ENST00000375537	-0.02	RAVER1
chr1:78005080-78005321	+	DNAJB4	ENST00000426517	0.505	chr2:11235702-11235962	-	ROCK2	ENST00000315872	-0.0	RAVER1
chr6:52265235-52265385	-	MCM3	ENST00000421471	0.13	chr2:215384020-215384184	-	FN1	ENST00000354785	-0.0	RAVER1
chr6:43513069-43513098	-	YIPF3	ENST00000503972	-0.266	chr2:97657152-97657192	-	ACTR1B	ENST00000289228	-0.01	RAVER1
chr6:31758533-31758620	+	MSH5	ENST00000450148	0.264	chr17:7578165-7578244	+	EIF4A1	ENST00000293831	0.0	RAVER1
chr20:64258767-64258882	+	PCMTD2	ENST00000609764	0.372	chr16:81084463-81084594	-	GCSH	ENST00000315467	-0.0	RAVER1
chr14:54523150-54523245	+	CGRRF1	ENST00000557317	0.197	chr7:65388806-65388901	+	ZNF92	ENST00000328747	-0.02	RAVER1
chr20:35800094-35800173	+	PHF20	ENST00000374000	0.146	chr1:145752978-145753049	-	RNF115	ENST00000582693	0.01	RAVER1
chr20:35658930-35659014	-	CPNE1	ENST00000414711	0.36	chr2:128103932-128104014	+	UGGT1	ENST00000259253	0.0	RAVER1
chr16:47463899-47463993	+	PHKB	ENST00000566037	0.292	chrX:43657862-43657969	+	MAOA	ENST00000542639	-0.01	RAVER1
chr2:217901710-217901823	-	TNS1	ENST00000449814	0.407	chr11:3042165-3042256	-	CARS1	ENST00000380525	0.02	RAVER1
chr12:30711739-30711782	-	CAPRIN2	ENST00000433722	0.153	chr7:148759304-148759354	+	CUL1	ENST00000325222	0.01	RAVER1
chr12:96198026-96198142	+	ELK3	ENST00000547249	0.215	chr17:48095715-48095839	-	CBX1	ENST00000444685	0.0	RAVER1
chr16:58623282-58623409	-	CNOT1	ENST00000569020	0.489	chr12:110296599-110296737	+	ATP2A2	ENST00000539276	-0.0	RAVER1
chr2:187529364-187529485	-	TFPI	ENST00000421427	-0.354	chr15:58698280-58698404	-	ADAM10	ENST00000558004	0.01	RAVER1
chr3:138770051-138770117	-	PIK3CB	ENST00000483968	0.194	chr1:214305187-214305250	+	SMYD2	ENST00000366957	0.01	RAVER1
chr16:57207593-57207685	+	RSPRY1	ENST00000562959	0.135	chr16:84758716-84758807	+	USP10	ENST00000219473	0.01	RAVER1
chr3:15232111-15232158	+	CAPN7	ENST00000415565	0.192	chr7:87886844-87886894	+	DBF4	ENST00000265728	-0.02	RAVER1
chr7:7157302-7157426	+	C1GALT1	ENST00000429911	0.301	chr20:13009201-13009384	+	SPTLC3	ENST00000434210	0.01	RAVER1
chr12:57107659-57107743	-	STAT6	ENST00000556259	-0.43	chr11:126275327-126275428	+	FOXRED1	ENST00000263578	0.01	RAVER1
chr12:56159623-56159730	+	MYL6	ENST00000549392	-0.125	chr10:100978295-100978388	+	SEMA4G	ENST00000210633	0.0	RAVER1
chr11:70349923-70350039	+	PPFIA1	ENST00000528750	0.378	chr20:49018884-49018998	+	ARFGEF2	ENST00000371917	-0.0	RAVER1
chr2:102156146-102156246	+	IL1R1	ENST00000430171	0.129	chr21:39181772-39181878	-	PSMG1	ENST00000331573	-0.0	RAVER1
chrX:47198309-47198355	+	UBA1	ENST00000427561	0.265	chr7:100152716-100152757	+	LAMTOR4	ENST00000473459	0.0	RAVER1
